Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-10527,09/05/2023,11/05/2023,Second Class,Fatima Farooq,Consumer,north,Lahore,Furniture,Tables,Round Conference Table,11,134.91,0,1484.01,100.76
ORD-10675,08/07/2023,09/07/2023,Second Class,Omar Sheikh,Consumer,south,Karachi,Technology,Copiers,Multifunction Copier,5,638.89,0.15,3194.45,-288.93
ORD-10893,13/05/2024,16/05/2024,First Class,Fatima Qureshi,Corporate,Central,Faisalabad,Furniture,Furnishings,Floor Mat,11,554.9,0.1,6103.9,2112.67
ORD-10814,05/12/2024,08/12/2024,Same Day,Rabia Butt,Home Office,Centeral,Multan,Technology,Accessories,Wireless Mouse,5,757.42,0,3787.1,696.78
ORD-10241,19/06/2024,23/06/2024,Second Class,Nida Khan,Consumer,Centeral,Multan,Office Supplies,Storage,Storage Box,9,516.24,0.15,4646.16,
ORD-10342,20/05/2024,22/05/2024,Same Day,Ali Raza,Consumer,east,Gujranwala,Office Supplies,Storage,Filing Cabinet,2,759.97,0,1519.94,-185.4
ORD-10549,27/05/2023,29/05/2023,Standard Class,Hassan Farooq,Corporate,Centeral,Multan,Office Supplies,Storage,Storage Box,1,114.48,0,114.48,-13.3
ORD-10386,07/11/2024,13/11/2024,Same Day,Sara Chaudhry,Home Office,central,Faisalabad,Technology,Accessories,USB Cable,6,334.87,0.1,2009.22,522.66
ORD-11143,28/09/2024,05/10/2024,First Class,Faisal Farooq,Consumer,NORTH,Islamabad,Office Supplies,Binders,Hanging Binder,1,44.51,0,44.51,-6.61
ORD-10966,09/11/2024,15/11/2024,Same Day,Sara Butt,Corporate,South,Karachi,Furniture,Tables,Corner Table,9,298,0.2,2682,-58.33
ORD-10206,01/02/2024,08/02/2024,Standard Class,Sara Khan,Corporate,Centeral,Faisalabad,Technology,Machines,Label Maker,10,65.44,0,654.4,-27.57
ORD-10295,27/02/2024,04/03/2024,Same Day,Fatima Malik,Home Office,central,Multan,Furniture,Tables,Coffee Table,3,605.53,0.15,1816.59,501.61
ORD-10695,27/11/2024,01/12/2024,Same Day,Hassan Chaudhry,Home Office,CENTRAL,Faisalabad,Technology,Machines,Label Maker,2,471.74,0,943.48,209.04
ORD-11077,28/09/2024,01/10/2024,Standard Class,Imran Iqbal,Consumer,east,Sialkot,Technology,Phones,Office Desk Phone,9,37.36,0.3,336.24,41.69
ORD-10073,21/09/2023,28/09/2023,First Class,Bilal Sheikh,Consumer,WEST,Peshawar,Furniture,Furnishings,Desk Lamp,11,653.17,0.1,7184.87,2397.12
ORD-10605,21/06/2023,22/06/2023,Second Class,Adeel Sheikh,Consumer,West,Peshawar,Office Supplies,Labels,Address Labels,9,358.58,0.1,3227.22,-289.15
ORD-10104,24/03/2024,25/03/2024,Second Class,Sana Sheikh,Corporate,WEST,Quetta,Office Supplies,Labels,Shipping Labels,9,219.06,0.3,1971.54,477.48
ORD-11023,04/05/2023,10/05/2023,Same Day,Usman Farooq,Consumer, North,Lahore,Furniture,Chairs,Executive Leather Chair,10,626.95,0,6269.5,-93.83
ORD-11042,27/09/2023,03/10/2023,Same Day,Ayesha Khan,Home Office,east,Gujranwala,Technology,Machines,Laser Printer,3,82.31,0,246.93,45.02
ORD-10049,25/02/2023,02/03/2023,Standard Class,Ahmed Qureshi,Corporate,EAST,Sialkot,Technology,Copiers,Desktop Copier,5,425.11,0.1,2125.55,43.26
ORD-10016,18/06/2023,22/06/2023,Standard Class,Tariq Farooq,Home Office, North,Islamabad,Office Supplies,Storage,Filing Cabinet,3,174.96,0,524.88,175.5
ORD-10439,30/06/2023,02/07/2023,Standard Class,Faisal Chaudhry,Home Office,North,Rawalpindi,Office Supplies,Storage,Storage Box,6,557.05,0.3,3342.3,255.93
ORD-10091,14/11/2024,17/11/2024,First Class,Fatima Chaudhry,Consumer,north,Islamabad,Technology,Phones,Smartphone X200,4,691.78,0.3,2767.12,-61.54
ORD-10088,04/07/2023,07/07/2023,Standard Class,Mahnoor Iqbal,Home Office,east,Gujranwala,Furniture,Tables,Rectangular Desk,2,131.98,0.2,263.96,88.67
ORD-11076,29/12/2024,03/01/2025,Same Day,Rabia Raza,Corporate,East,Sialkot,Technology,Machines,Shredder,1,406.28,0,406.28,101.27
ORD-10908,06/07/2023,12/07/2023,Standard Class,Nida Qureshi,Consumer,CENTRAL,Faisalabad,Technology,Copiers,Desktop Copier,5,10.69,0.3,53.45,2.4
ORD-10450,26/07/2024,01/08/2024,Second Class,Usman Ansari,Home Office,Nort,Rawalpindi,Furniture,Tables,Coffee Table,2,585.89,0.2,1171.78,374.47
ORD-10717,30/03/2024,04/04/2024,Standard Class,Sana Ansari,Corporate,Central,Faisalabad,Office Supplies,Paper,Copy Paper A4,7,107.48,0.3,752.36,63.79
ORD-10102,20/12/2024,27/12/2024,Same Day,Kamran Chaudhry,Consumer,Central,Faisalabad,Technology,Accessories,USB Cable,3,856.3,0,2568.9,831.9
ORD-10238,13/03/2024,14/03/2024,Standard Class,Fatima Butt,Corporate,EAST,Gujranwala,Furniture,Chairs,Executive Leather Chair,11,266.17,0,2927.87,254.1
ORD-10068,29/06/2023,30/06/2023,Same Day,Usman Farooq,Corporate,Centeral,Multan,Office Supplies,Labels,Address Labels,11,232.31,0,2555.41,468.71
ORD-10942,06/04/2023,07/04/2023,First Class,Kamran Iqbal,Home Office,Centeral,Faisalabad,Furniture,Bookcases,Corner Bookcase,3,829.53,0,2488.59,678.15
ORD-10246,07/11/2023,10/11/2023,Second Class,Sana Raza,Corporate,east,Sialkot,Furniture,Tables,Coffee Table,5,657.28,0.15,3286.4,
ORD-10938,19/12/2023,22/12/2023,First Class,Zara Butt,Home Office,SOUTH,Hyderabad,Furniture,Bookcases,Wall-Mount Bookcase,4,504.84,0.3,2019.36,249.67
ORD-11110,27/01/2023,30/01/2023,Second Class,Ayesha Malik,Home Office,East,Sialkot,Furniture,Chairs,Folding Chair,5,692.36,0,3461.8,1018.48
ORD-10157,27/05/2023,02/06/2023,Same Day,Tariq Qureshi,Consumer,central,Faisalabad,Office Supplies,Storage,Storage Box,12,820.86,0.2,9850.32,1865.4
ORD-10479,24/03/2024,29/03/2024,Second Class,Mahnoor Malik,Corporate,North,Lahore,Office Supplies,Art,Highlighter Pack,12,833.13,0,9997.56,-1176.16
ORD-10838,27/07/2024,31/07/2024,Same Day,Hassan Khan,Consumer,WEST,Quetta,Technology,Copiers,Multifunction Copier,6,770.56,0.3,4623.36,855.41
ORD-10645,28/03/2023,29/03/2023,First Class,Ahmed Sheikh,Home Office,CENTRAL,Faisalabad,Technology,Machines,Label Maker,5,46.32,0.15,231.6,70.01
ORD-10005,24/01/2024,27/01/2024,First Class,Hina Iqbal,Consumer,,Faisalabad,Furniture,Tables,Round Conference Table,5,64.24,0.15,321.2,92.56
ORD-11117,17/08/2024,18/08/2024,Standard Class,,Home Office,south,Karachi,Furniture,Tables,Round Conference Table,3,868.87,0,2606.61,859.4
ORD-10965,07/12/2024,08/12/2024,Same Day,Zara Qureshi,Consumer, West,Peshawar,Office Supplies,Paper,Sticky Notes,1,565.75,0.1,565.75,-73.04
ORD-10018,03/05/2023,08/05/2023,Second Class,Zara Sheikh,Home Office,South,Karachi,Office Supplies,Labels,Shipping Labels,11,645.99,0,7105.89,-122.17
ORD-10121,24/11/2023,30/11/2023,Second Class,Hassan Butt,Consumer,EAST,Sialkot,Technology,Accessories,Wireless Mouse,6,460.34,0,2762.04,946.18
ORD-10661,25/06/2024,30/06/2024,Second Class,Zara Sheikh,Home Office, South ,Karachi,Office Supplies,Binders,3-Ring Binder,8,358.85,0,2870.8,92.58
ORD-11037,21/12/2024,28/12/2024,,Mahnoor Khan,Home Office,west,Peshawar,Furniture,Chairs,Mesh Task Chair,9,402.76,0.15,3624.84,-215.26
ORD-10274,24/07/2024,29/07/2024,Standard Class,Tariq Sheikh,Consumer,North,Rawalpindi,Technology,Accessories,Keyboard,11,605.97,0,6665.67,211.11
ORD-10433,09/10/2024,10/10/2024,Standard Class,Sara Malik,Consumer,East,Gujranwala,Technology,Machines,Shredder,2,449.94,0.3,899.88,142.01
ORD-10811,18/03/2023,21/03/2023,First Class,Hina Khan,Consumer,SOUTH,Hyderabad,Office Supplies,Labels,Address Labels,7,94.89,0.2,664.23,164.13
ORD-11153,02/09/2023,04/09/2023,Standard Class,Hina Malik,Consumer,south,Hyderabad,Furniture,Bookcases,Corner Bookcase,7,656.96,0.3,4598.72,-364.64
ORD-11166,22/10/2024,25/10/2024,Standard Class,Ahmed Qureshi,Corporate,Central,Multan,Furniture,Bookcases,Wall-Mount Bookcase,1,459.12,0.15,459.12,64.47
ORD-10181,04/04/2024,09/04/2024,First Class,Tariq Qureshi,Consumer, West,Peshawar,Technology,Phones,Office Desk Phone,11,823.39,0,9057.29,2123.73
ORD-10184,11/04/2024,18/04/2024,Standard Class,sana raza,Corporate, South ,Hyderabad,Office Supplies,Binders,View Binder,2,273.74,0.3,547.48,112.45
ORD-10406,12/11/2023,16/11/2023,Standard Class,Imran Khan,Consumer,Nort,Lahore,Technology,Copiers,Multifunction Copier,2,199.76,0,399.52,117.31
ORD-10865,10/02/2024,12/02/2024,Same Day,Faisal Chaudhry,Consumer,South,Karachi,Furniture,Tables,Corner Table,6,874.81,0.2,5248.86,832.58
ORD-10520,18/03/2024,24/03/2024,Same Day,Rabia Sheikh,Consumer,EAST,Sialkot,Office Supplies,Binders,View Binder,8,403.67,0.1,3229.36,284.89
ORD-11003,01/08/2024,05/08/2024,Same Day,Fatima Raza,Corporate,North,Islamabad,Office Supplies,Art,Marker Set,12,213.93,,2567.16,773.43
ORD-10380,23/10/2024,27/10/2024,Second Class,Faisal Raza,Corporate,Nort,,Furniture,Tables,Corner Table,8,27.3,0.1,218.4,31.7
ORD-10427,14/09/2023,21/09/2023,Same Day,Nida Chaudhry,Corporate,West,Peshawar,Furniture,Chairs,Executive Leather Chair,3,631.55,0.1,1894.65,
ORD-10078,22/10/2024,25/10/2024,First Class,Sara Sheikh,Consumer, North,Islamabad,Furniture,Chairs,Stacking Chair,11,577.35,0,6350.85,-792.02
ORD-11009,13/01/2024,17/01/2024,Same Day,Sana Raza,Corporate, South ,Hyderabad,Technology,Machines,Shredder,2,843.53,0.1,1687.06,-20.29
ORD-10423,26/09/2024,27/09/2024,Second Class,Sara Qureshi,Consumer,Nort,Rawalpindi,Furniture,Chairs,Executive Leather Chair,3,341.48,0.3,1024.44,307.28
ORD-10607,10/03/2023,12/03/2023,Second Class,Ayesha Qureshi,Corporate,WEST,Peshawar,Furniture,Tables,Coffee Table,6,883.37,0.2,5300.22,234.71
ORD-11094,18/06/2023,21/06/2023,Second Class,Bilal Sheikh,Corporate,West,,Office Supplies,Paper,Copy Paper A4,9,545.51,0,4909.59,1490.81
ORD-11123,18/07/2024,23/07/2024,Same Day,Zara Malik,Consumer,South,Hyderabad,Technology,Accessories,Keyboard,5,776.49,0.15,3882.45,969.57
ORD-11082,23/01/2023,27/01/2023,Second Class,Nida Khan,Home Office,WEST,Peshawar,Technology,Accessories,Wireless Mouse,10,273.81,0.3,2738.1,-57.99
ORD-10958,18/02/2024,19/02/2024,Same Day,Sara Raza,Home Office,East,Gujranwala,Technology,Phones,Cordless Phone,9,508.88,0.2,4579.92,531.1
ORD-10559,07/04/2024,08/04/2024,First Class,Ali Farooq,Home Office, North,Rawalpindi,Office Supplies,Paper,Copy Paper A4,5,540.09,0.3,2700.45,513.08
ORD-10846,22/11/2023,27/11/2023,Second Class,Sara Sheikh,Home Office,north,Lahore,Furniture,Bookcases,Wall-Mount Bookcase,5,754.39,0.2,3771.95,1212.04
ORD-10690,07/03/2024,12/03/2024,Standard Class,Fatima Khan,Corporate,central,Multan,Furniture,Bookcases,5-Shelf Bookcase,6,504.75,0,3028.5,940.2
ORD-11199,15/10/2024,17/10/2024,First Class,Hina Iqbal,Consumer,SOUTH,Hyderabad,Furniture,Tables,Round Conference Table,3,238.35,0.2,715.05,136.05
ORD-11151,16/07/2023,23/07/2023,Standard Class,  Zara Chaudhry  ,Consumer,North,Islamabad,Office Supplies,Storage,Filing Cabinet,9,520.26,0.3,4682.34,539.3
ORD-10436,13/05/2024,14/05/2024,Same Day,Imran Butt,Consumer,North,Lahore,Furniture,Bookcases,Wall-Mount Bookcase,4,133.06,0,532.24,59.37
ORD-10490,23/05/2024,28/05/2024,Same Day,Imran Malik,Consumer,East,Gujranwala,Office Supplies,Art,Marker Set,9,196.6,0,1769.4,-223.36
ORD-10427,14/09/2023,21/09/2023,Same Day,Nida Chaudhry,Corporate,West,Peshawar,Furniture,Chairs,Executive Leather Chair,3,631.55,0.1,1894.65,260.17
ORD-11132,16/02/2023,22/02/2023,Standard Class,Sana Khan,Home Office,south,Karachi,Furniture,Tables,Coffee Table,11,407.27,0.15,4479.97,-370.68
ORD-10069,24/11/2024,29/11/2024,Same Day,Faisal Chaudhry,Consumer,South,Hyderabad,Office Supplies,Labels,Shipping Labels,8,761.55,0,6092.4,2130.43
ORD-10808,12/09/2024,19/09/2024,Standard Class,Fatima Ansari,Home Office,north,Rawalpindi,Office Supplies,Paper,Copy Paper A4,9,680.6,0,6125.4,913.88
ORD-10011,01/05/2024,06/05/2024,Second Class,Nida Raza,Consumer,SOUTH,Hyderabad,Furniture,Tables,Coffee Table,8,810.15,0.1,6481.2,-580.05
ORD-10144,02/11/2023,07/11/2023,Same Day,Tariq Ansari,Corporate,Central,Faisalabad,Office Supplies,Art,Highlighter Pack,8,800.89,0,6407.12,1765.35
ORD-10917,16/06/2023,17/06/2023,Same Day,Adeel Raza,Consumer,west,Peshawar,Office Supplies,Storage,Filing Cabinet,1,706.03,0,706.03,-95.84
ORD-10639,29/05/2023,31/05/2023,Standard Class,Bilal Iqbal,Corporate,south,Karachi,Office Supplies,Labels,Address Labels,7,613.1,0,4291.7,1343.27
ORD-10176,25/01/2024,27/01/2024,Standard Class,Sara Butt,Corporate,SOUTH,Hyderabad,Office Supplies,Art,Marker Set,7,251.99,0,1763.93,162.49
ORD-10994,26/11/2023,03/12/2023,First Class,Faisal Ansari,Home Office,south,Hyderabad,Technology,Accessories,Keyboard,11,260.44,0.1,2864.84,-70.26
ORD-10440,23/02/2023,28/02/2023,Second Class,Sara Sheikh,Home Office,south,Karachi,Office Supplies,Labels,Address Labels,12,403.11,0.15,4837.32,62.82
ORD-10521,08/03/2024,15/03/2024,Second Class,Ali Ansari,Corporate,EAST,Sialkot,Office Supplies,Art,Marker Set,6,876.08,0.2,5256.48,-199.14
ORD-10109,23/10/2023,25/10/2023,Standard Class,Adeel Farooq,Home Office,East,Sialkot,Furniture,Furnishings,Floor Mat,2,104.22,0.1,208.44,30.93
ORD-11004,22/07/2024,25/07/2024,Second Class,Mahnoor Sheikh,Corporate,CENTRAL,Multan,Furniture,Bookcases,Corner Bookcase,12,535.59,0,6427.08,1649.58
ORD-10143,29/10/2024,03/11/2024,Standard Class,Nida Farooq,Consumer,South,Karachi,Office Supplies,Paper,Copy Paper A4,3,843.26,0.3,2529.78,791.87
ORD-10753,31/07/2023,06/08/2023,First Class,Tariq Farooq,Corporate,north,Islamabad,Technology,Phones,Office Desk Phone,9,161.58,0.2,1454.22,35.52
ORD-10519,02/07/2023,04/07/2023,First Class,Nida Chaudhry,Corporate,West,Quetta,Furniture,Tables,Corner Table,11,678.54,0.2,7463.94,-544.37
ORD-10822,02/11/2024,06/11/2024,Standard Class,Ahmed Khan,Home Office,SOUTH,Karachi,Furniture,Chairs,Stacking Chair,12,748.08,0.15,8976.96,2778.25
ORD-10428,22/03/2024,26/03/2024,First Class,Imran Malik,Corporate,Nort,Lahore,Furniture,Furnishings,Floor Mat,10,484.1,0,4841,80.94
ORD-10612,26/01/2024,31/01/2024,Second Class,Imran Malik,Consumer,East,Gujranwala,Technology,Phones,Smartphone X200,4,51.64,0,206.56,65.92
ORD-11032,21/04/2023,25/04/2023,Standard Class,Fatima Ansari,Consumer,South,Hyderabad,Furniture,Furnishings,Wall Clock,11,91.45,0.3,1005.95,-54.82
ORD-10156,25/03/2024,27/03/2024,Second Class,Mahnoor Raza,Corporate,central,Multan,Furniture,Bookcases,5-Shelf Bookcase,10,540.14,0.2,5401.4,1400
ORD-10539,29/03/2024,31/03/2024,Second Class,Nida Butt,Home Office,Nort,Lahore,Furniture,Bookcases,Wall-Mount Bookcase,7,60.01,0.3,420.07,-55.22
ORD-10461,17/05/2024,20/05/2024,First Class,Faisal Raza,Corporate,Central,Faisalabad,Office Supplies,Paper,Notebook,7,338.68,0,2370.76,53.25
ORD-10576,01/09/2023,06/09/2023,Same Day,Fatima Malik,Home Office,Central,Faisalabad,Office Supplies,Paper,Copy Paper A4,6,174.47,0.1,1046.82,206.63
ORD-10255,03/01/2024,08/01/2024,First Class,Bilal Chaudhry,Home Office,East,Sialkot,Office Supplies,Binders,View Binder,12,728.47,0.3,8741.64,2677.67
ORD-10979,04/08/2024,10/08/2024,Same Day,  Bilal Iqbal  ,Corporate,SOUTH,Karachi,Technology,Copiers,Desktop Copier,6,424.38,0.3,2546.28,558.23
ORD-11006,05/04/2024,09/04/2024,Same Day,Usman Sheikh,Home Office,SOUTH,Karachi,Office Supplies,Binders,View Binder,11,7.73,0,85.03,22.31
ORD-10560,06/08/2023,11/08/2023,First Class,Sara Iqbal,Corporate,CENTRAL,Multan,Furniture,Chairs,Folding Chair,12,115.06,0,1380.72,293.45
ORD-10208,03/07/2024,06/07/2024,Standard Class,Ali Sheikh,Corporate,West,Peshawar,Technology,Copiers,Desktop Copier,2,832.54,0,1665.08,127.69
ORD-10910,01/06/2023,03/06/2023,Second Class,Tariq Raza,Consumer,East,Sialkot,Furniture,Chairs,Mesh Task Chair,2,298.08,0,596.16,187.33
ORD-10001,08/09/2024,09/09/2024,Second Class,Zara Khan,Corporate,central,Faisalabad,Furniture,Furnishings,Floor Mat,3,629.83,0,1889.49,-20.91
ORD-10269,30/01/2024,05/02/2024,Same Day,Hassan Malik,Consumer, West,Quetta,Furniture,Tables,Round Conference Table,7,820.55,0.1,5743.85,1442.47
ORD-10265,23/07/2023,28/07/2023,Same Day,Hassan Khan,Corporate,SOUTH,Karachi,Office Supplies,Art,Pen Set,9,449.24,0,4043.16,784.79
ORD-10914,08/01/2023,12/01/2023,Same Day,Sara Iqbal,Corporate, West,Quetta,Office Supplies,Storage,Filing Cabinet,11,274.12,0.2,3015.32,-324.97
ORD-10230,22/06/2024,29/06/2024,Same Day,Hina Chaudhry,Home Office,East,,Technology,Copiers,Desktop Copier,6,127.12,0,762.72,164.88
ORD-10676,30/06/2024,02/07/2024,First Class,ali sheikh,Corporate,East,Sialkot,Office Supplies,Paper,Sticky Notes,4,483.46,0,1933.84,337.11
ORD-10765,29/08/2023,05/09/2023,Second Class,Bilal Khan,Home Office,CENTRAL,Faisalabad,Technology,Phones,Office Desk Phone,3,131.81,0.2,395.43,70.68
ORD-10864,09/07/2024,12/07/2024,Standard Class,Hina Chaudhry,Home Office,SOUTH,Hyderabad,Office Supplies,Binders,View Binder,11,36.88,0,405.68,11.61
ORD-11066,28/10/2023,30/10/2023,Second Class,Hassan Ansari,Corporate,WEST,Quetta,Furniture,Furnishings,Wall Clock,2,212.47,0,424.94,68.19
ORD-10873,09/06/2023,14/06/2023,Second Class,Ahmed Chaudhry,Corporate,central,Faisalabad,Technology,Copiers,Multifunction Copier,9,670.93,0,6038.37,227.3
ORD-11103,27/04/2023,04/05/2023,First Class,Imran Qureshi,Consumer,WEST,Quetta,Technology,Copiers,Desktop Copier,5,708.02,0,3540.1,865.55
ORD-10398,25/07/2023,27/07/2023,Standard Class,Bilal Butt,Consumer,east,Gujranwala,Office Supplies,Binders,View Binder,5,107.44,0.15,537.2,69.74
ORD-11126,13/12/2024,20/12/2024,First Class,Ayesha Iqbal,Corporate,EAST,Sialkot,Technology,Copiers,Multifunction Copier,8,564.03,0,4512.24,55.76
ORD-10045,29/11/2023,01/12/2023,Same Day,Adeel Chaudhry,Corporate,west,Peshawar,Office Supplies,Storage,Filing Cabinet,9,14.09,0,126.81,-13.59
ORD-10161,01/05/2023,07/05/2023,First Class,Hina Chaudhry,Corporate,west,Quetta,Office Supplies,Paper,Notebook,7,422.29,0.2,2956.03,87.59
ORD-10991,05/12/2023,12/12/2023,Second Class,Sara Butt,Consumer,Nort,Lahore,Furniture,Tables,Rectangular Desk,2,647.84,0,1295.68,-191.86
ORD-10727,09/01/2024,10/01/2024,First Class,Bilal Chaudhry,Corporate,South,Hyderabad,Furniture,Tables,Round Conference Table,5,436.01,0,2180.05,52.92
ORD-10629,14/03/2024,18/03/2024,Second Class,Bilal Ansari,Corporate, North,Islamabad,Technology,Machines,Shredder,10,707.45,0.2,7074.5,723.85
ORD-10288,26/10/2024,27/10/2024,Standard Class,Hina Iqbal,Home Office,NORTH,Islamabad,Furniture,Tables,Round Conference Table,2,350.36,,700.72,148.54
ORD-11059,20/09/2024,23/09/2024,First Class,Usman Farooq,Consumer,West,Quetta,Furniture,Furnishings,Desk Lamp,10,153.25,0,1532.5,473.26
ORD-10974,14/09/2023,17/09/2023,Same Day,Usman Butt,Corporate, West,Quetta,Office Supplies,Labels,Shipping Labels,5,575.2,0,2876,953.45
ORD-10575,21/08/2024,25/08/2024,Second Class,Imran Chaudhry,Consumer,CENTRAL,Faisalabad,Technology,Machines,Laser Printer,10,311.9,0,3119,1045.29
ORD-10850,12/08/2023,16/08/2023,Standard Class,Bilal Farooq,Corporate,East,Sialkot,Technology,Machines,Label Maker,10,294.08,0.15,2940.8,114.56
ORD-10911,07/11/2023,09/11/2023,Second Class,Bilal Farooq,Corporate,WEST,Quetta,Furniture,Bookcases,5-Shelf Bookcase,2,751.57,0.1,1503.14,-206.36
ORD-11119,25/02/2024,29/02/2024,,Bilal Sheikh,Corporate,CENTRAL,Faisalabad,Technology,Machines,Shredder,7,321.09,0.3,2247.63,411.16
ORD-10932,16/12/2023,19/12/2023,First Class,Mahnoor Butt,Consumer, North,Islamabad,Furniture,Furnishings,Wall Clock,12,623.84,0.3,7486.08,701.09
ORD-11100,17/08/2024,19/08/2024,Standard Class,Hina Butt,Corporate,CENTRAL,Multan,Furniture,Furnishings,Floor Mat,9,592.21,0,5329.89,1026.23
ORD-10247,05/08/2023,12/08/2023,Standard Class,Omar Ansari,Consumer, West,Peshawar,Furniture,Tables,Round Conference Table,7,126.41,0.3,884.87,99.23
ORD-10476,20/11/2024,21/11/2024,Standard Class,Usman Iqbal,Home Office,SOUTH,Hyderabad,Office Supplies,Paper,Notebook,2,686.46,0,1372.92,-121.08
ORD-10085,30/04/2024,01/05/2024,Standard Class,Kamran Butt,Corporate,North,Lahore,Office Supplies,Binders,Hanging Binder,9,58.68,0.15,528.12,69.1
ORD-10469,05/11/2023,08/11/2023,Second Class,Rabia Chaudhry,Consumer,East,Gujranwala,Furniture,Chairs,Mesh Task Chair,6,702.03,0.1,4212.18,84.9
ORD-10225,20/10/2024,27/10/2024,First Class,Tariq Farooq,Consumer,central,Multan,Office Supplies,Storage,Filing Cabinet,6,821.85,0.15,4931.1,53.27
ORD-10774,19/08/2024,20/08/2024,Same Day,Faisal Qureshi,Consumer,north,Lahore,Furniture,Chairs,Folding Chair,9,778.72,0,7008.48,-401.92
ORD-10331,05/05/2023,08/05/2023,First Class,Rabia Farooq,Corporate,central,Multan,Office Supplies,Storage,Filing Cabinet,12,405,0,4860,197
ORD-10233,01/04/2023,08/04/2023,Same Day,Sara Raza,Corporate,east,Sialkot,Office Supplies,Paper,Copy Paper A4,5,709.38,0.2,3546.9,-529.76
ORD-10588,06/11/2023,12/11/2023,Standard Class,Omar Chaudhry,Corporate,,Sialkot,Technology,Accessories,USB Cable,6,705.9,0.1,4235.4,
ORD-10475,11/08/2023,17/08/2023,Second Class,Ayesha Sheikh,Corporate,SOUTH,Karachi,Technology,Phones,Cordless Phone,9,766.91,0.1,6902.19,229.37
ORD-10599,26/02/2024,04/03/2024,Standard Class,Faisal Farooq,Consumer,Central,Faisalabad,Furniture,Chairs,Folding Chair,3,231.23,0.15,693.69,-88.57
ORD-10421,04/10/2023,07/10/2023,Second Class,Usman Qureshi,Corporate,NORTH,Rawalpindi,Technology,Copiers,Multifunction Copier,4,470.36,0.2,1881.44,367.14
ORD-10182,24/10/2024,29/10/2024,Second Class,Faisal Malik,Corporate,Nort,Rawalpindi,Technology,Copiers,Multifunction Copier,1,93.25,0,93.25,9.82
ORD-10988,02/02/2024,03/02/2024,Second Class,Faisal Iqbal,Corporate,EAST,Gujranwala,Office Supplies,Storage,Storage Bin,12,311.21,0,3734.52,782.6
ORD-11000,07/11/2023,14/11/2023,Standard Class,Imran Iqbal,Corporate,CENTRAL,Multan,Furniture,Furnishings,Floor Mat,7,852.86,0,5970.02,559.22
ORD-10049,25/02/2023,02/03/2023,Standard Class,  Ahmed Qureshi  ,Corporate,EAST,Sialkot,Technology,Copiers,Desktop Copier,5,425.11,0.1,2125.55,43.26
ORD-11158,12/01/2024,17/01/2024,First Class,Sara Malik,Consumer,East,Sialkot,Furniture,Bookcases,Corner Bookcase,9,577.16,0.15,5194.44,-34.19
ORD-11029,18/12/2023,23/12/2023,Standard Class,Nida Malik,Home Office,SOUTH,Karachi,Technology,Machines,Laser Printer,7,793.25,0.15,5552.75,677.43
ORD-10529,06/09/2023,08/09/2023,First Class,Ayesha Iqbal,Consumer,EAST,Gujranwala,Furniture,Bookcases,5-Shelf Bookcase,7,764.51,0.2,5351.57,745.64
ORD-10486,27/02/2023,03/03/2023,First Class,Hina Khan,Home Office,east,Gujranwala,Technology,Accessories,Wireless Mouse,1,533.46,0,533.46,143.22
ORD-10497,21/02/2024,24/02/2024,First Class,Mahnoor Ansari,Corporate, North,Rawalpindi,Furniture,Tables,Round Conference Table,2,472.15,0.3,944.3,132.4
ORD-10106,21/07/2024,22/07/2024,Second Class,Sana Ansari,Corporate,Central,Faisalabad,Furniture,Tables,Coffee Table,3,748.79,0,2246.37,726.04
ORD-10443,09/12/2024,14/12/2024,Second Class,FAISAL BUTT,Home Office,NORTH,Lahore,Furniture,Furnishings,Wall Clock,6,201.77,0,1210.62,183.79
ORD-10646,30/06/2024,04/07/2024,Second Class,,Consumer, South ,Hyderabad,Technology,Accessories,Keyboard,4,620.7,0.2,2482.8,645.23
ORD-11036,16/09/2023,21/09/2023,First Class,Nida Raza,Home Office,North,Lahore,Technology,Phones,Office Desk Phone,4,545.23,0.1,2180.92,-289.69
ORD-10726,22/12/2023,26/12/2023,,Fatima Qureshi,Consumer,Central,Multan,Technology,Accessories,USB Cable,1,484.68,0.15,484.68,51.31
ORD-10190,20/06/2023,24/06/2023,Same Day,Ali Raza,Corporate,East,Sialkot,Office Supplies,Art,Highlighter Pack,1,438.72,0,438.72,113.02
ORD-10282,01/10/2023,08/10/2023,Second Class,Fatima Ansari,Home Office,SOUTH,Hyderabad,Furniture,Chairs,Folding Chair,1,326.02,0.1,326.02,-32.2
ORD-10029,13/11/2023,19/11/2023,Second Class,Bilal Sheikh,Home Office,WEST,Peshawar,Technology,Accessories,Keyboard,7,600.11,0.1,4200.77,792.51
ORD-10169,25/06/2023,26/06/2023,Same Day,Ali Sheikh,Corporate, West,Peshawar,Technology,Phones,Cordless Phone,4,811.64,0.2,3246.56,953.77
ORD-11001,19/04/2023,20/04/2023,First Class,Usman Ansari,Home Office,EAST,Gujranwala,Technology,Accessories,USB Cable,8,724.24,0.1,5793.92,551.89
ORD-10100,13/12/2023,19/12/2023,Second Class,Tariq Iqbal,Corporate,Central,Faisalabad,Furniture,Bookcases,5-Shelf Bookcase,5,230.54,0.3,1152.7,205.51
